id,地址,總班次
16772,淡海路,16
16772,淡海路,16
16772,沙崙路,16
16772,沙崙路,16
16772,中正路,16
16772,中正路,16
16835,建福路,99
16835,建福路,99
16835,中正路,99
16835,中正路,99
16835,建國一路,99
16835,建國一路,99
16835,路,99
16835,路,99
16835,民安西路,99
16835,民安西路,99
16835,龍安路,99
16835,龍安路,99
16835,民安西路,99
16835,民安西路,99
16835,民義路,99
16835,民義路,99
16835,瓊林路,99
16835,瓊林路,99
16835,瓊泰路,99
16835,瓊泰路,99
16835,新泰路,99
16835,新泰路,99
16798,中山路,99
16798,中華路,99
16799,中華路,99
16840,明志路,99
16840,明志路,99
16630,新春街,6
16530,中山北路,1
16532,中山北路,1
17294,瑞光路,29
17294,基湖路,29
17294,內湖路,29
17294,港墘路,29
17294,中山高速公路,29
16761,淡金路,99
17294,文化三路,29
17294,南勢街,29
17294,南勢二街,29
17294,忠孝路,29
16768,北新路,99
16768,北新路,99
16768,中山北路,99
16768,中山北路,99
16768,中山路,99
16768,中山路,99
16768,中正東路,99
16768,中正東路,99
16659,中正路,64
16659,中正路,64
16659,明志路,64
16659,明志路,64
16761,小中寮11號路,99
16761,新興路,99
16761,奎柔山路,99
17294,文化三路,29
17699,魚行道路,99
17699,魚行道路,99
17699,朝陽街,99
17699,朝陽街,99
16532,中正東路,1
16532,中山北路,1
16659,明志路,64
16659,明志路,64
16659,成泰路,64
16659,成泰路,64
16659,龍米路,64
16659,龍米路,64
16835,中正路,99
16835,中正路,99
16773,商工路,99
16773,淡金路,99
16773,奎柔山路,99
16773,公埔子陳厝路,99
16799,中山路,99
16497,民族路,28
16685,文化路,32
17304,中正路,39
17304,大安路,39
17304,啟智街,39
17304,中華路,39
17304,溪城路,39
17304,中央路,39
17304,裕民路,39
17304,金城路,39
16123,干城路,115
16837,福壽街,99
16837,五工路,99
16837,思源路,99
16837,中港路,99
16799,中山路,99
16799,龍米路,99
16799,民權路,99
16800,中山路,99
16800,中山路,99
16840,明志路,99
16840,明志路,99
17304,連城路,39
17304,景平路,39
17304,萬大路,39
17304,西藏路,39
17304,萬大路,39
16837,中港路,99
16582,光榮路,7
16571,成泰路,6
16604,中山二路,124
16604,中山二路,124
16265,安和路,94
16732,新春街,108
16732,新春街,108
16752,中正東路,99
16752,坪頂路,99
16752,路,99
16840,明志路,99
16840,明志路,99
16841,全興路,99
16841,泰林路,99
16841,全興路,99
16842,全興路,99
16842,泰林路,99
17706,安忠路,14
17706,安康路,14
17706,安和路,14
17304,景平路,39
17304,連城路,39
17706,安和路,14
16767,中山路,99
16786,北新路,99
16786,北新路,99
16786,福海路,99
16786,福海路,99
16787,德賢一路,99
16770,中正東路,99
16770,中正東路,99
16770,中山路,99
16770,中山路,99
16770,中山北路,99
16770,中山北路,99
16770,北新路,99
16770,北新路,99
17706,安忠路,14
16770,中山北路,99
16770,中山北路,99
16770,中正路,99
16770,中正路,99
16770,新民街,99
16770,新民街,99
16770,新春街,99
16770,新春街,99
16761,淡金路,99
16761,商工路,99
16761,中山路,99
16762,中正東路,99
16762,中山路,99
16762,中山北路,99
16762,商工路,99
16762,淡金路,99
17304,裕民路,39
17304,中央路,39
17304,溪城路,39
17304,中華路,39
17304,大安路,39
17304,中正路,39
17292,仁愛路,50
17292,四維路,50
16834,老梅路,99
16835,瓊泰路,99
16835,瓊泰路,99
16835,瓊林路,99
16835,瓊林路,99
16835,民義路,99
16835,民義路,99
16770,中山北路,99
16770,中山北路,99
16770,中山路,99
16770,中山路,99
16659,民權路,64
16659,民權路,64
16659,中正東路,64
16659,中正東路,64
16659,中山路,64
16659,中山路,64
16659,文化路,64
16659,文化路,64
16659,中正路,64
16659,中正路,64
16659,沙崙路,64
16659,沙崙路,64
16659,中正路,64
16659,中正路,64
16659,濱海路,64
16659,濱海路,64
16762,淡金路,99
16773,小中寮11號路,99
16773,北新路,99
16773,淡金路,99
16773,商工路,99
17292,中山路,50
17292,文化二路,50
17292,忠孝路,50
17292,文化三路,50
16835,民安西路,99
16835,民安西路,99
16835,龍安路,99
16835,龍安路,99
16835,西盛街,99
16835,西盛街,99
16835,民安西路,99
16835,民安西路,99
16835,民安路,99
16835,民安路,99
16659,中正路,64
16659,中正路,64
16837,中和街,99
16773,中山路,99
16774,中正東路,99
16774,中山路,99
17292,敦化北路,50
17292,民生東路,50
17292,松江路,50
17292,中山高速公路,50
17292,文化三路,50
17292,忠孝路,50
17292,文化二路,50
17292,中山路,50
17292,文化一路,50
16642,大寮路,46
16642,大寮路,46
16642,大寮路,46
16642,大寮路,46
17699,泮宮路,99
17699,泮宮路,99
17699,下雙溪街,99
17699,下雙溪街,99
10753,木柵路,9
17699,下雙溪街,99
17699,下雙溪街,99
16768,中正東路,99
16768,中正東路,99
16768,中山路,99
16768,中山路,99
16768,中山北路,99
16768,中山北路,99
16768,北新路,99
16768,北新路,99
16752,鄧公路,99
16752,學府路,99
16760,學府路,99
16760,鄧公路,99
17292,文化一路,50
17292,仁愛路,50
17292,文化一路,50
17292,四維路,50
17292,仁愛路,50
16642,南榮路,46
16642,南榮路,46
16642,南榮路,46
16642,南榮路,46
17293,中山路,29
17293,粉寮路,29
17293,仁愛路,29
17293,竹林路,29
17293,仁愛路,29
17293,文化三路,29
16768,中山北路,99
16768,中山北路,99
16768,中正路,99
16768,中正路,99
16768,新民街,99
16768,新民街,99
16788,沙崙湖路,99
16788,沙崙湖路,99
16760,淡水路,99
16770,中山路,99
16770,中山路,99
16770,中正東路,99
16770,中正東路,99
16770,中山路,99
16770,中山路,99
16770,中山北路,99
16770,中山北路,99
16770,新春路,99
16770,新春路,99
16770,新春街,99
16770,新春街,99
16770,新春新民街,99
16770,新春新民街,99
16770,新民街,99
16770,新民街,99
16770,中正路,99
16770,中正路,99
16770,後洲路,99
16770,後洲路,99
16789,民權路,99
16789,民權路,99
16790,中正東路,99
16790,中正東路,99
16835,建國一路,99
16835,建國一路,99
16835,中正路,99
16835,中正路,99
16835,建福路,99
16835,建福路,99
16835,後港一路,99
16835,後港一路,99
16835,民安路,99
16835,民安路,99
16835,龍安路,99
16835,龍安路,99
16835,新北市新莊區中正路,99
16835,新北市新莊區中正路,99
17706,安忠路,14
16770,北新路,99
16770,北新路,99
16770,中山北路,99
16770,中山北路,99
16793,中山路,99
16794,中華路,99
16794,中山路,99
16795,荖阡坑路,99
16796,中華路,99
16796,龍米路,99
17292,仁愛路,50
17292,中山路,50
17292,佳林路,50
17292,中山路,50
17292,文化一路,50
17293,文化三路,29
16835,中山路,99
16835,中山路,99
16835,雙鳳路,99
16835,雙鳳路,99
16835,天祥街,99
16835,天祥街,99
16835,新北市新莊區中正路,99
16835,新北市新莊區中正路,99
16835,龍安路,99
16835,龍安路,99
16835,民安路,99
16835,民安路,99
16797,中華路,99
16838,泰林路,99
16838,明志路,99
16839,明志路,99
16839,泰林路,99
17293,仁愛路,29
17293,文化路,29
17293,仁愛路,29
17293,中山路,29
10195,西園路,74
17293,中山路,29
17293,文化三路,29
17294,文化三路,29
17294,文化路,29
17294,文化三路,29
17294,忠孝路,29
17294,南勢二街,29
16406,安和路,54
16813,中央路,99
16851,民義路,38
16851,民義路,38
16768,新民街,99
16768,新民街,99
16768,中山路,99
16768,中山路,99
16768,中正東路,99
16768,中正東路,99
16839,泰林路,99
16839,明志路,99
16840,明志路,99
16840,明志路,99
16760,坪頂路,99
16760,中正東路,99
16689,連城路,70
16689,中和路,70
16695,中山北路,6
16695,中山路,6
16695,中正東路,6
16695,民權路,6
16695,中正東路,6
16695,民權路,6
16695,中央北路,6
16662,仁愛路,46
16662,文化三路,46
16748,集賢路,94
16735,圓通路,208
16662,文化三路,46
16662,中山路,46
16662,文化一路,46
16719,雙青公路,50
16719,雙溪路,50
16719,八分寮路,50
16689,景安路,70
16689,景平路,70
16689,復興路,70
16689,建國路,70
16689,民權路,70
16689,北新路,70
16689,寶橋路,70
16689,木新路,70
16689,木柵路,70
16689,新光路,70
17304,西園路,39
17304,和平西路,39
17304,康定路,39
17304,萬大路,39
17304,連城路,39
17304,金城路,39
17304,裕民路,39
17304,中央路,39
17304,中華路,39
16258,文山路,40
16258,翠谷街,40
16258,路,40
16258,北深路,40
16717,景安路,25
16717,景安路,25
16717,中和路,25
16717,中和路,25
16717,永貞路,25
16717,永貞路,25
16717,福和路,25
16717,福和路,25
16717,思源街,25
16717,思源街,25
16717,羅斯福路,25
16717,羅斯福路,25
16717,林森路,25
16717,林森路,25
16717,永元路,25
16717,永元路,25
16717,德和路,25
16717,德和路,25
17300,安康路,160
16719,北深路,50
16719,翠谷街,50
16719,路,50
16719,北深路,50
16719,木柵路,50
16692,仁德路,76
16692,仁義路,76
17699,泮宮路,99
17699,泮宮路,99
16689,新光路,70
16693,三和路,30
16693,福德北路,30
16693,民生西路,30
16693,重慶北路,30
16693,塔城街,30
16693,延平北路,30
17304,中華路,39
17304,大安路,39
17304,中正路,39
17304,萬壽路,39
17304,新北市新莊區中正路,39
17304,中正路,39
16651,北新路,2
16651,淡金路,2
16691,復興路,104
16691,復興路,104
16691,景平路,104
16691,景平路,104
16691,興南路,104
16691,興南路,104
16695,中央北路,6
16692,泰林路,76
16692,中平路,76
16692,新泰路,76
16692,中正路,76
16692,中正路上近登龍街,76
16692,中正路,76
16692,重新路,76
16692,成功路,76
16427,車子路,47
16427,達觀路,47
16682,麥金路,34
16682,麥金路,34
16778,民權路,99
16778,民權路,99
10195,復興路,74
16423,府中路,99
16614,府中路,99
16642,中山路,46
16642,中山路,46
16642,中山路,46
16642,中山路,46
16467,中山路,2
16467,南門街,2
16467,南雅南路,2
16467,南雅路,2
16468,中央路,250
16471,莊敬路,12
16471,莊敬路,12
16471,莊敬路,12
17699,朝陽街,99
17699,朝陽街,99
16481,新烏路,164
16695,中央北路,6
16695,中央南路,6
16695,崇仁路,6
16695,三合街,6
16695,大業路,6
16695,承德路,6
16695,文林北路,6
16695,文林路,6
16695,文林北路,6
16695,承德路,6
16695,大業路,6
16695,大興街,6
16695,中央南路,6
16695,中央北路,6
16717,得和路,25
16717,得和路,25
16692,重新路,76
16688,中正東路,24
16688,中正東路,24
16688,中正東路,24
16486,南雅南路,99
17524,南雅南路,60
17524,南雅南路,60
17524,南雅南路,60
17524,南雅南路,60
15638,康寧街,23
16697,新興街,132
16697,中山路,132
16697,中華路,132
16697,篤行路,132
16481,中華路,164
16422,北新路,31
16422,北新路,31
16582,永樂街,7
16582,長榮路,7
16517,中華路,150
16571,明志路,6
16571,成泰路,6
10281,中正路,150
17304,中正路,39
17304,建國一路,39
16717,中正路,25
16717,中正路,25
16717,宜安路,25
16717,宜安路,25
16717,景安路,25
16717,景安路,25
16717,景平路,25
16717,景平路,25
16717,興南路,25
16717,興南路,25
16691,四川路,104
16691,四川路,104
16691,興南路,104
16691,興南路,104
16691,南山路,104
16691,南山路,104
16697,南雅南路,132
16697,南雅路,132
16689,木柵路,70
16689,木新路,70
16689,寶橋路,70
16689,寶橋中興路,70
16689,寶橋路,70
16689,北新路,70
16689,順安街,70
16689,復興路,70
16689,景平路,70
16691,南三路,104
16691,南三路,104
16691,景安路,104
16691,景安路,104
16691,中和路,104
16691,中和路,104
16691,連城路,104
16691,連城路,104
16691,員山路,104
16691,員山路,104
16691,中山路,104
16691,中山路,104
16691,民族路,104
16691,民族路,104
16691,中山路,104
16691,中山路,104
16691,四川路,104
16691,四川路,104
16691,中央路,104
16691,中央路,104
16635,府路,180
16635,府路,180
16635,府路,180
16692,重新路,76
16692,中正路,76
16692,新泰路,76
16692,中平路,76
16692,泰林路,76
16692,仁愛路,76
16692,同義街,76
16692,泰林路,76
16692,明志路,76
16692,成泰路,76
16692,自強路,76
16692,登林路,76
16689,景平路,70
16689,景安路,70
16689,中和路,70
16689,連城路,70
16693,中山一路,30
16693,中山ㄧ路,30
16693,中山二路,30
16693,中正路,30
16693,三民路,30
16693,成泰路,30
16693,凌雲路,30
17292,松江路,50
17292,民生東路,50
16497,新春街,28
16497,新民街,28
16497,沙崙路,28
16635,松仁路,180
16635,松仁路,180
16635,松仁路,180
16697,南雅南路,132
16697,中央路,132
16697,大觀路,132
16697,篤行路,132
16697,中華路,132
16697,中山路,132
17624,安泰路,99
17624,安泰安康路,99
17624,雙城安康路,99
16693,凌雲路,30
16694,文化一路,100
16694,文化二路,100
16694,仁愛路,100
16694,文化一路,100
16694,中山路,100
16497,中正路,28
16693,中正路,30
16691,民族路,104
16691,民族路,104
16691,中山路,104
16691,中山路,104
16691,員山路,104
16691,員山路,104
16691,連城路,104
16691,連城路,104
16691,中和路,104
16691,中和路,104
16691,景安路,104
16691,景安路,104
16691,南山路,104
16691,南山路,104
16691,興南路,104
16691,興南路,104
16691,景平路,104
16691,景平路,104
16691,復興路,104
16691,復興路,104
17300,安康路,160
17300,安和路,160
17300,景新街,160
17300,中正路,160
16691,建國路,104
16691,建國路,104
16691,民權路,104
16691,民權路,104
15224,稻香路,9
15224,稻香路,9
17300,中正路,160
17300,永和路,160
17300,重慶南路,160
17300,和平西路,160
17699,下雙溪街,99
17699,下雙溪街,99
16651,淡金路,2
10116,南三路,6
16694,中正路,100
16694,府中路,100
16695,北新路,6
16695,淡金路,6
16695,興仁路,6
16695,路,6
16695,淡金路,6
16461,敦化南路,60
16461,敦化南路,60
16461,敦化南路,60
16461,敦化南路,60
16635,大義路,180
16635,大義路,180
16635,大義路,180
16635,學成路,180
16635,學成路,180
16635,學成路,180
16635,佳園路,180
16635,佳園路,180
16635,佳園路,180
16635,學勤路,180
16635,學勤路,180
16635,學勤路,180
16635,大學路,180
16635,大學路,180
16635,大學路,180
16635,學成路,180
16635,學成路,180
16635,學成路,180
16635,國慶路,180
16635,國慶路,180
16635,國慶路,180
16635,復興路,180
16635,復興路,180
16635,復興路,180
16635,敦化南路,180
16635,敦化南路,180
16635,敦化南路,180
16694,民權路,100
16694,中正路,100
16694,新泰路,100
16694,中平路,100
16694,泰林路,100
16694,橫窠雅路,100
16461,敦化北路,60
16461,敦化北路,60
16461,敦化北路,60
16461,敦化北路,60
16461,敦化南路,60
16461,敦化南路,60
16461,敦化南路,60
16461,敦化南路,60
16461,中央路,60
16461,中央路,60
16461,中央路,60
16461,中央路,60
16461,介壽路,60
16461,介壽路,60
16461,介壽路,60
16461,介壽路,60
16691,民權路,104
16691,民權路,104
16691,北新路,104
16691,北新路,104
16691,寶橋路,104
16691,寶橋路,104
16691,木新路,104
16691,木新路,104
16691,保儀路,104
16691,保儀路,104
16691,木柵路,104
16691,木柵路,104
15224,新興街,9
15224,新興街,9
16651,基河路,2
16719,十分街,50
17624,裕合四街,99
17624,雙城路,99
17699,朝陽街,99
17699,朝陽街,99
17699,魚行道路,99
17699,魚行道路,99
16710,中興街,2
16710,淡金路,2
16710,八甲路,2
16710,富基漁港路,2
16710,中央路,2
16710,老梅路,2
16710,富基漁港路,2
16719,田子路,50
16719,平十公路,50
16644,外柑路,99
16644,外柑路,99
16644,內平路,99
16644,內平路,99
16644,太平路,99
16644,太平路,99
17699,福隆街,99
17699,福隆街,99
17624,莒光路,99
17300,和平西路,160
17300,康定路,160
17300,漢口街,160
17300,中華路,160
16837,福美街,99
16837,中正路,99
16655,民生路,118
16659,新興街,64
16659,新興街,64
16903,中華路,99
16903,中華路,99
16903,中華路,99
16659,淡海路,64
16659,淡海路,64
16660,新興街,2
16660,中山路,2
16651,農會2號倉庫(淡金路,2
17699,福隆街,99
17699,福隆街,99
17699,下雙溪街,99
17699,下雙溪街,99
10195,中央路,74
16461,學成路,60
16461,學成路,60
16461,學成路,60
16461,學成路,60
17300,中華路,160
17300,和平西路,160
17300,永和路,160
17300,中正路,160
17300,景新街,160
17300,安和路,160
16694,橫窠雅路,100
16694,中山路,100
16694,文化一路,100
16694,仁愛路,100
16694,文化二路,100
16719,石底街,50
16719,雙菁路,50
16692,工商路,76
16693,凌雲路,30
17304,建國一路,39
17304,中正路,39
17304,新北市新莊區中正路,39
17304,中正路,39
17304,大安路,39
17304,八德街,39
17304,溪城路,39
17304,溪城路與金門街,39
17304,中華路,39
17304,中央路,39
17304,裕民路,39
17304,金城路,39
17304,連城路,39
17699,魚行道路,99
17699,魚行道路,99
16695,淡金路,6
16695,路,6
16695,興仁路,6
16710,八甲路,2
16719,雙菁路,50
16719,靜安路,50
16719,雙青公路,50
16693,凌雲路,30
16693,成泰路,30
16693,三民路,30
16693,中正路,30
16693,中山二路,30
16693,中山一路,30
16693,三和路,30
17624,雙城路,99
17304,萬大路,39
17304,西藏路,39
16695,淡金路,6
16695,中山北路,6
16695,商工路,6
16695,北新路,6
16692,民義路,76
16692,工商路,76
16692,成泰路,76
16692,自強路,76
16692,水碓二路,76
16692,水碓路,76
16692,登林路,76
16692,自強路,76
16692,成泰路,76
16692,明志路,76
16692,泰林路,76
17624,雙城安康路,99
17624,安泰安康路,99
17624,安泰路,99
17806,新五路,24
17625,中正路,22
17806,新五路,24
17806,新城八路,24
17625,中正路,22
17625,萬壽路,22
16908,溪東路,99
16908,成福路,99
16908,紫新路,99
18078,溪園路,6
10329,安康路,90
10329,中央路,90
10329,敦化南路,90
10329,敦化北路,90
10329,安康路,90
16861,興林路,99
16861,興林路,99
16861,仁愛路,99
16861,仁愛路,99
16861,中山路,99
16861,中山路,99
16694,文化二路,100
16694,文化一路,100
16694,佳林路,100
16694,中平路,100
16694,中正路,100
16694,文化路,100
16694,中正路,100
16694,中平路,100
16694,中山路,100
16694,文化一路,100
16694,文化二路,100
10163,青雲路,99
10163,四川路,99
10163,文化路,99
16655,民權路,118
16890,新生街,99
16890,員山路,99
15638,成功路,23
15638,康寧街,23
5415,南港路,42
16890,中山路,99
16890,民享街,99
16890,莒光路,99
16890,德光路,99
16890,民德路,99
16890,華順街,99
16890,莒光路,99
16891,連城路,99
16891,中正路,99
16891,錦和路,99
16891,中正路,99
16891,圓通路,99
10162,和平路,99
10162,政府西側門對面(新府路,99
10162,和平西路,99
5415,中興路,42
5415,茄苳路,42
5416,大同路,15
5416,新台五路,15
5416,南港路,15
5416,基隆路,15
5416,南港路,15
16651,中央北路,2
17699,內平路,99
17699,內平路,99
16123,實踐路,115
15717,安康路,61
16908,大寮產業道路,99
16908,成福路,99
16908,溪東路,99
16861,粉寮路,99
16861,粉寮路,99
15638,康寧街,23
10162,文化路,99
10162,四川路,99
10162,青雲路,99
16123,中華路,115
16123,八德路,115
16123,中山路,115
16123,廣權路,115
15638,樟樹二路,23
15717,安康路,61
15717,基隆路,61
15717,南京東路,61
16861,粉寮路,99
16861,粉寮路,99
16890,壽德街,99
16890,民德路,99
16890,德光路,99
16890,莒光路,99
16890,民享街,99
16890,中山路,99
16890,員山路,99
16890,新生街,99
16876,仁愛街,99
16876,仁義街,99
16876,五華街,99
16876,仁愛街,99
16876,仁政街,99
16876,仁義街,99
16876,龍濱路,99
16876,F302長榮路,99
16876,三和路,99
16876,重新路,99
16876,中山路,99
10731,寶橋路,44
10731,寶橋路,44
16651,中央北路,2
16651,民權路,2
16651,中正東路,2
16735,中正路,208
16735,景安路,208
16906,文化路,99
16906,中山路,99
16906,仁愛街,99
16906,民權街,99
16906,大同路,99
16906,弘道路,99
16906,大同路,99
16906,民權街,99
16891,圓通路,99
16891,安平路,99
16891,景安路,99
16891,中和路,99
16891,中安街,99
16891,安平路,99
16891,宜安路,99
16891,景平路,99
16891,自立路,99
16891,自強路,99
16891,自立路,99
16891,景平路,99
16891,宜安路,99
16891,安平路,99
16891,中和路,99
10511,重新路,36
16651,中正東路,2
16656,達觀路,3
16656,車子路,3
16656,安康路,3
16656,北新路,3
16656,民族路,3
16656,中正路,3
10492,重新路,56
17699,十分街,99
17699,十分街,99
16906,民權街,99
16906,仁愛街,99
16906,中山路,99
16861,粉寮路,99
16861,粉寮路,99
16861,中山路,99
16861,中山路,99
16861,仁愛路,99
16861,仁愛路,99
16861,興林路,99
16861,興林路,99
16861,東明一街,99
16861,東明一街,99
16873,文化二路,99
16873,文化二路,99
16873,寶林路,99
16873,寶林路,99
16873,竹林路,99
16873,竹林路,99
16873,仁愛路,99
16873,仁愛路,99
16873,東湖路,99
16873,東湖路,99
16873,仁愛路,99
16873,仁愛路,99
16873,文化三路,99
16873,文化三路,99
15224,中山北路,9
15224,中山北路,9
15224,新春街,9
15224,新春街,9
16656,中正路,3
16656,北新路,3
16656,安康路,3
16873,忠孝路,99
16873,忠孝路,99
16873,文化一路,99
16873,文化一路,99
16873,忠孝路,99
16873,忠孝路,99
16873,文化三路,99
16873,文化三路,99
10173,公園路,99
17914,興南路,99
17914,興南路,99
17914,捷運路,99
17914,捷運路,99
17914,景平路,99
17914,景平路,99
17914,中和路,99
17914,中和路,99
17914,福祥路,99
17914,福祥路,99
17914,光環路,99
17914,光環路,99
17914,福祥路,99
17914,福祥路,99
16689,文化路,70
16689,北門街,70
16689,西門街,70
16689,林固街,70
16689,大觀路,70
16189,介壽路,38
17530,富基漁港路,4
17530,富基漁港路,4
17530,富基漁港路,4
17530,富基漁港路,4
16576,大安路,5
16576,中山路,5
16656,安康路,3
16656,車子路,3
16656,達觀路,3
17914,景平路,99
17914,景平路,99
17914,景安路,99
17914,景安路,99
17914,捷運路,99
17914,捷運路,99
17914,興南路,99
17914,興南路,99
17914,華新街,99
17914,華新街,99
16907,大仁路,99
16907,中山路,99
16907,中山路仁愛街,99
16907,大同路,99
16907,二鬮路,99
16659,新興街,64
16659,新興街,64
16659,中山路,64
16659,中山路,64
16659,中華路,64
16659,中華路,64
16659,八德街,64
16659,八德街,64
16659,復興路,64
16659,復興路,64
16573,民安西路,18
16573,新樹路,18
16573,樹新路,18
16573,中山路,18
16644,朝陽街,99
16644,朝陽街,99
16643,朝陽街,2
16643,朝陽街,2
16733,汐萬路,5
16733,汐萬路,5
16770,中山北路,99
16770,中山北路,99
16641,深澳坑路,8
16641,逢甲路,8
16641,明燈路,8
16641,汽車路,8
16641,金光路,8
16641,洞頂路,8
16907,二鬮路,99
16907,大同路,99
16907,三峽區大同路,99
16861,仁愛路,99
16861,仁愛路,99
16861,四維路,99
16861,四維路,99
16861,公園路,99
16861,公園路,99
17692,麥金路,3
17692,麥金路,3
17692,安樂路,3
17692,安樂路,3
16861,文化二路,99
16861,文化二路,99
16861,公園路,99
16861,公園路,99
16861,四維路,99
16861,四維路,99
16873,文化三路,99
16873,文化三路,99
16873,仁愛路,99
16873,仁愛路,99
16873,竹林路,99
16873,竹林路,99
16873,文化二路,99
16873,文化二路,99
16873,中山路,99
16873,中山路,99
16873,中山路文林一街,99
16873,中山路文林一街,99
16873,民生路,99
16873,民生路,99
17914,工專路,99
17914,工專路,99
17914,興南路,99
17914,興南路,99
16518,中平路,30
16518,中平路,30
16518,泰林路,30
16518,泰林路,30
16694,中山路,100
16890,景平路,99
17914,興南路,99
17914,興南路,99
17914,工專路,99
17914,工專路,99
17914,華新街,99
17914,華新街,99
16890,民安街,99
16890,連城路,99
16890,中正路,99
16907,中山路,99
16907,中山路仁愛街,99
16907,中山路,99
16890,中正路,99
10753,石碇東街,9
16908,文化路,99
16908,民生街,99
16908,介壽路,99
16890,中正路,99
16890,連城路,99
16694,中山路,100
16694,橫窠雅路,100
16694,泰林路,100
16694,中平路,100
16694,新泰路,100
16694,中正路,100
16641,信二路,8
16641,東信路,8
16641,東光路,8
16641,深澳坑路,8
16641,深澳坑路與東峰街,8
16641,深澳坑路,8
16641,逢甲路,8
16641,明燈路,8
16641,汽車路,8
16641,金光路,8
16641,洞頂路,8
10753,木柵路,9
16893,國中路,99
16893,福和國中(永亨路,99
16893,竹林路,99
16893,永和路,99
16894,仁愛路,99
16894,環河西路,99
16894,保順路,99
16894,仁愛路,99
16894,永貞路,99
16894,中和路,99
16894,永貞路,99
16894,中山路,99
16894,仁愛路,99
16895,得和路,99
16895,中正路,99
16898,承天路,16
16898,承天路,16
16898,中央路,16
16898,中央路,16
16869,中山路,99
16869,中山路,99
16869,文化一路,99
16869,文化一路,99
16869,公園路,99
16869,公園路,99
16869,文化二路,99
16869,文化二路,99
16869,忠孝路,99
16869,忠孝路,99
16887,三民路,99
16887,三民路,99
16887,文昌路,99
16887,文昌路,99
16887,石牌路,99
16887,石牌路,99
16518,中山路,30
16518,中山路,30
17294,中華路,29
16898,中央路,16
16898,中央路,16
16899,立德路,16
16899,立德路,16
16899,延和路,16
16899,延和路,16
16899,金城路,16
16899,金城路,16
16899,清水路,16
16899,清水路,16
16899,明清水路,16
16899,明清水路,16
16899,青雲路,16
16899,青雲路,16
16899,學府路,16
16899,學府路,16
16899,裕民路,16
16899,裕民路,16
16899,金城路,16
16899,金城路,16
16899,南天母路,16
16899,南天母路,16
16887,石牌路,99
16887,石牌路,99
16887,文昌路,99
16887,文昌路,99
16903,中山路,99
16903,中山路,99
16903,中山路,99
16903,中華路,99
16903,中華路,99
16903,中華路,99
16903,鎮前街,99
16903,鎮前街,99
16903,鎮前街,99
16903,中正路,99
16903,中正路,99
16903,中正路,99
16865,福林路,99
16865,福林路,99
16865,文化路,99
16865,文化路,99
10732,興隆路,46
10732,興隆路,46
16910,白雞路,99
16910,正義街,99
16910,中正路,99
16903,中正路,99
16903,中正路,99
16903,中正路,99
16903,保安街,99
16903,保安街,99
16903,保安街,99
16903,鎮前街,99
16903,鎮前街,99
16903,鎮前街,99
16903,中華路,99
16903,中華路,99
16903,中華路,99
16903,中山路,99
16903,中山路,99
16903,中山路,99
16903,柑園街,99
16903,柑園街,99
16903,柑園街,99
16903,佳園路,99
16903,佳園路,99
16903,佳園路,99
16903,學勤路,99
16903,學勤路,99
16903,學勤路,99
17510,中山北路,110
17510,中山北路,110
17510,商工路,110
17510,商工路,110
17510,淡金路,110
17510,淡金路,110
17510,北新路,110
17510,北新路,110
17510,中山北路,110
17510,中山北路,110
17510,中山路,110
17510,中山路,110
17919,景安路,2
17919,景安路,2
16878,民族路,99
16878,民族路,99
16878,水湳街,99
16878,水湳街,99
16878,復興路,99
16878,復興路,99
16878,中興街,99
16878,中興街,99
16878,民族路,99
16878,民族路,99
16867,中山路,99
16867,中山路,99
16867,文化三路,99
16867,文化三路,99
16869,南勢五街,99
16869,南勢五街,99
16869,南勢四街,99
16869,南勢四街,99
16895,中正路,99
16895,宜安路,99
16895,安平路,99
16895,安樂路,99
16895,中安街,99
16895,中和路,99
16895,永和路,99
16895,成功路,99
16895,得和路,99
16895,民生路,99
16896,環河東路,99
16896,成功路,99
16896,水利路,99
16896,永貞路,99
16896,中安街,99
16896,安平路,99
16896,中和路,99
16909,中正路,99
16909,大同路,99
16909,永安街,99
16909,介壽路,99
16909,民生街,99
16909,文化路,99
16910,民生街,99
16910,中華路,99
16910,中正路,99
16910,正義街,99
16910,白雞路,99
16515,中山路,80
16899,金城路,16
16899,金城路,16
16899,裕民路,16
16899,裕民路,16
16899,學府路,16
16899,學府路,16
16899,青雲路,16
16899,青雲路,16
16899,清水路,16
16899,清水路,16
16899,金城路,16
16899,金城路,16
16899,延和路,16
16899,延和路,16
16899,立德路,16
16899,立德路,16
16900,廣興街,16
16900,廣興街,16
16900,中央路,16
16900,中央路,16
16900,裕民路,16
16900,裕民路,16
16900,學府路,16
16900,學府路,16
16900,明德路,16
16900,明德路,16
16900,中央路,16
16900,中央路,16
16903,學勤路,99
16903,學勤路,99
16903,學勤路,99
16910,正義街,99
16775,北新路,99
16775,北新路,99
17992,集賢路,2
17992,集賢路,2
16775,北新路,99
16775,北新路,99
17832,碧潭路,99
17832,碧潭路,99
16865,文化三路,99
16865,文化三路,99
16865,文化二路,99
16865,文化二路,99
16865,中山路,99
16865,中山路,99
16258,中興路,40
16258,民權路,40
16258,北新路,40
16905,三樹路,99
16739,基金一路,8
16739,基金一路,8
16865,文化二路,99
16865,文化二路,99
16865,文化三路,99
16865,文化三路,99
16867,忠孝路,99
